ts,venue,symbol,bps_per_hour
2026-07-31T08:00:00Z,HL,ARB,-0.099013
2026-07-31T09:00:00Z,HL,ARB,-0.093452
2026-07-31T10:00:00Z,HL,ARB,-0.103535
2026-07-31T11:00:00Z,HL,ARB,-0.209421
2026-07-31T12:00:00Z,HL,ARB,-0.273126
2026-07-31T13:00:00Z,HL,ARB,-0.295942
2026-07-31T14:00:00Z,HL,ARB,-0.227359
2026-07-31T15:00:00Z,HL,ARB,-0.074483
2026-07-31T16:00:00Z,HL,ARB,-0.040095
2026-07-31T17:00:00Z,HL,ARB,0.125
2026-07-31T18:00:00Z,HL,ARB,0.125
2026-07-31T19:00:00Z,HL,ARB,0.125
2026-07-31T20:00:00Z,HL,ARB,-0.010155
2026-07-31T21:00:00Z,HL,ARB,-0.239969
2026-07-31T22:00:00Z,HL,ARB,-0.222073
2026-07-31T23:00:00Z,HL,ARB,-0.017223
2026-08-01T00:00:00Z,HL,ARB,0.107016
2026-08-01T01:00:00Z,HL,ARB,-0.148192
2026-08-01T02:00:00Z,HL,ARB,-0.13425
2026-08-01T03:00:00Z,HL,ARB,0.049935
2026-08-01T04:00:00Z,HL,ARB,-0.197968
2026-08-01T05:00:00Z,HL,ARB,-0.322548
2026-08-01T06:00:00Z,HL,ARB,-0.423568
2026-08-01T07:00:00Z,HL,ARB,-0.181698
2026-08-01T08:00:00Z,HL,ARB,0.105781
2026-08-01T09:00:00Z,HL,ARB,0.125
2026-08-01T10:00:00Z,HL,ARB,0.125
2026-08-01T11:00:00Z,HL,ARB,0.125
2026-08-01T12:00:00Z,HL,ARB,0.125
2026-08-01T13:00:00Z,HL,ARB,0.125
2026-08-01T14:00:00Z,HL,ARB,0.125
2026-08-01T15:00:00Z,HL,ARB,0.11169
2026-08-01T16:00:00Z,HL,ARB,0.125
2026-08-01T17:00:00Z,HL,ARB,0.056673
2026-08-01T18:00:00Z,HL,ARB,-0.096286
2026-08-01T19:00:00Z,HL,ARB,-0.122758
2026-08-01T20:00:00Z,HL,ARB,0.125
2026-08-01T21:00:00Z,HL,ARB,0.003896
2026-08-01T22:00:00Z,HL,ARB,0.045551
2026-08-01T23:00:00Z,HL,ARB,0.070093
2026-08-02T00:00:00Z,HL,ARB,-0.214617
2026-08-02T01:00:00Z,HL,ARB,-0.044327
2026-08-02T02:00:00Z,HL,ARB,-0.046722
2026-08-02T03:00:00Z,HL,ARB,0.125
2026-08-02T04:00:00Z,HL,ARB,0.125
2026-08-02T05:00:00Z,HL,ARB,0.125
2026-08-02T06:00:00Z,HL,ARB,0.125
2026-08-02T07:00:00Z,HL,ARB,0.069615
2026-08-02T08:00:00Z,HL,ARB,-0.018665
2026-08-02T09:00:00Z,HL,ARB,0.125
2026-08-02T10:00:00Z,HL,ARB,0.125
2026-08-02T11:00:00Z,HL,ARB,0.125
2026-08-02T12:00:00Z,HL,ARB,-0.007736
2026-08-02T13:00:00Z,HL,ARB,-0.202097
2026-08-02T14:00:00Z,HL,ARB,-0.127249
2026-08-02T15:00:00Z,HL,ARB,-0.172817
2026-08-02T16:00:00Z,HL,ARB,-0.070774
2026-08-02T17:00:00Z,HL,ARB,0.062981
2026-08-02T18:00:00Z,HL,ARB,0.125
2026-08-02T19:00:00Z,HL,ARB,0.125
2026-08-02T20:00:00Z,HL,ARB,0.10705
2026-08-02T21:00:00Z,HL,ARB,-0.134685
2026-08-02T22:00:00Z,HL,ARB,-0.259097
2026-08-02T23:00:00Z,HL,ARB,-0.247874
2026-08-03T00:00:00Z,HL,ARB,-0.219726
2026-08-03T01:00:00Z,HL,ARB,0.125
2026-08-03T02:00:00Z,HL,ARB,-0.006807
2026-08-03T03:00:00Z,HL,ARB,-0.146733
2026-08-03T04:00:00Z,HL,ARB,0.024493
2026-08-03T05:00:00Z,HL,ARB,0.125
2026-08-03T06:00:00Z,HL,ARB,-0.080317
2026-08-03T07:00:00Z,HL,ARB,-0.252247
2026-08-03T08:00:00Z,HL,ARB,-0.124828
2026-08-03T09:00:00Z,HL,ARB,0.00599
2026-08-03T10:00:00Z,HL,ARB,0.087809
2026-08-03T11:00:00Z,HL,ARB,0.119891
2026-08-03T12:00:00Z,HL,ARB,0.002223
2026-08-03T13:00:00Z,HL,ARB,0.125
2026-08-03T14:00:00Z,HL,ARB,0.125
2026-08-03T15:00:00Z,HL,ARB,-0.121618
2026-08-03T16:00:00Z,HL,ARB,-0.295627
2026-08-03T17:00:00Z,HL,ARB,-0.059866
2026-08-03T18:00:00Z,HL,ARB,-0.077312
2026-08-03T19:00:00Z,HL,ARB,-0.076496
2026-08-03T20:00:00Z,HL,ARB,0.051643
2026-08-03T21:00:00Z,HL,ARB,0.125
2026-08-03T22:00:00Z,HL,ARB,0.077613
2026-08-03T23:00:00Z,HL,ARB,0.088122
2026-08-04T00:00:00Z,HL,ARB,0.125
2026-08-04T01:00:00Z,HL,ARB,0.003432
2026-08-04T02:00:00Z,HL,ARB,-0.081508
2026-08-04T03:00:00Z,HL,ARB,0.125
2026-08-04T04:00:00Z,HL,ARB,0.057756
2026-08-04T05:00:00Z,HL,ARB,-0.248898
2026-08-04T06:00:00Z,HL,ARB,-0.190654
2026-08-04T07:00:00Z,HL,ARB,-0.219425
2026-08-04T08:00:00Z,HL,ARB,-0.276341
2026-08-04T09:00:00Z,HL,ARB,0.119897
2026-08-04T10:00:00Z,HL,ARB,-0.022575
2026-08-04T11:00:00Z,HL,ARB,-0.058119
2026-08-04T12:00:00Z,HL,ARB,-0.16323
2026-08-04T13:00:00Z,HL,ARB,-0.197763
2026-08-04T14:00:00Z,HL,ARB,-0.257331
2026-08-04T15:00:00Z,HL,ARB,-0.221577
2026-08-04T16:00:00Z,HL,ARB,0.008587
2026-08-04T17:00:00Z,HL,ARB,-0.107166
2026-08-04T18:00:00Z,HL,ARB,-0.258409
2026-08-04T19:00:00Z,HL,ARB,-0.254607
2026-08-04T20:00:00Z,HL,ARB,-0.283999
2026-08-04T21:00:00Z,HL,ARB,-0.182448
2026-08-04T22:00:00Z,HL,ARB,-0.153105
2026-08-04T23:00:00Z,HL,ARB,-0.112488
2026-08-05T00:00:00Z,HL,ARB,-0.053935
2026-08-05T01:00:00Z,HL,ARB,-0.267323
2026-08-05T02:00:00Z,HL,ARB,-0.260492
2026-08-05T03:00:00Z,HL,ARB,-0.205034
2026-08-05T04:00:00Z,HL,ARB,-0.265205
2026-08-05T05:00:00Z,HL,ARB,-0.215128
2026-08-05T06:00:00Z,HL,ARB,0.072086
2026-08-05T07:00:00Z,HL,ARB,-0.094636
2026-08-05T08:00:00Z,HL,ARB,-0.156078
2026-08-05T09:00:00Z,HL,ARB,-0.089437
2026-08-05T10:00:00Z,HL,ARB,-0.238269
2026-08-05T11:00:00Z,HL,ARB,-0.303444
2026-08-05T12:00:00Z,HL,ARB,-0.177041
2026-08-05T13:00:00Z,HL,ARB,0.030777
2026-08-05T14:00:00Z,HL,ARB,0.008152
2026-08-05T15:00:00Z,HL,ARB,0.04024
2026-08-05T16:00:00Z,HL,ARB,-0.075068
2026-08-05T17:00:00Z,HL,ARB,-0.052104
2026-08-05T18:00:00Z,HL,ARB,-0.076023
2026-08-05T19:00:00Z,HL,ARB,-0.003556
2026-08-05T20:00:00Z,HL,ARB,-0.208661
2026-08-05T21:00:00Z,HL,ARB,-0.180438
2026-08-05T22:00:00Z,HL,ARB,-0.16082
2026-08-05T23:00:00Z,HL,ARB,-0.079303
2026-08-06T00:00:00Z,HL,ARB,-0.279099
2026-08-06T01:00:00Z,HL,ARB,-0.024024
2026-08-06T02:00:00Z,HL,ARB,-0.236276
2026-08-06T03:00:00Z,HL,ARB,-0.098789
2026-08-06T04:00:00Z,HL,ARB,-0.081762
2026-08-06T05:00:00Z,HL,ARB,-0.035553
2026-08-06T06:00:00Z,HL,ARB,-0.068869
2026-08-06T07:00:00Z,HL,ARB,-0.339845
2026-08-06T08:00:00Z,HL,ARB,-0.068825
2026-08-06T09:00:00Z,HL,ARB,-0.101625
2026-08-06T10:00:00Z,HL,ARB,-0.039155
2026-08-06T11:00:00Z,HL,ARB,-0.187943
2026-08-06T12:00:00Z,HL,ARB,-0.125179
2026-08-06T13:00:00Z,HL,ARB,-0.235446
2026-08-06T14:00:00Z,HL,ARB,-0.146933
2026-08-06T15:00:00Z,HL,ARB,-0.098557
2026-08-06T16:00:00Z,HL,ARB,0.085204
2026-08-06T17:00:00Z,HL,ARB,0.081339
2026-08-06T18:00:00Z,HL,ARB,-0.01382
2026-08-06T19:00:00Z,HL,ARB,0.125
2026-08-06T20:00:00Z,HL,ARB,0.125
2026-08-06T21:00:00Z,HL,ARB,-0.018544
2026-08-06T22:00:00Z,HL,ARB,-0.003441
2026-08-06T23:00:00Z,HL,ARB,0.109848
2026-08-07T00:00:00Z,HL,ARB,0.125
2026-08-07T01:00:00Z,HL,ARB,0.001876
2026-08-07T02:00:00Z,HL,ARB,0.125
2026-08-07T03:00:00Z,HL,ARB,0.093115
2026-08-07T04:00:00Z,HL,ARB,0.125
2026-08-07T05:00:00Z,HL,ARB,0.019979
2026-08-07T06:00:00Z,HL,ARB,-0.264132
2026-08-07T07:00:00Z,HL,ARB,0.001797
2026-08-07T08:00:00Z,HL,ARB,0.099388
2026-08-07T09:00:00Z,HL,ARB,0.103672
2026-08-07T10:00:00Z,HL,ARB,0.055986
2026-08-07T11:00:00Z,HL,ARB,0.125
2026-08-07T12:00:00Z,HL,ARB,0.125
2026-08-07T13:00:00Z,HL,ARB,0.125
2026-08-07T14:00:00Z,HL,ARB,0.125
2026-08-07T15:00:00Z,HL,ARB,0.125
2026-08-07T16:00:00Z,HL,ARB,0.125
2026-08-07T17:00:00Z,HL,ARB,0.125
2026-08-07T18:00:00Z,HL,ARB,0.038693
2026-08-07T19:00:00Z,HL,ARB,-0.034203
2026-08-07T20:00:00Z,HL,ARB,0.052263
2026-08-07T21:00:00Z,HL,ARB,0.125
2026-08-07T22:00:00Z,HL,ARB,0.125
2026-08-07T23:00:00Z,HL,ARB,0.04729
2026-08-08T00:00:00Z,HL,ARB,-0.030951
2026-08-08T01:00:00Z,HL,ARB,-0.075384
2026-08-08T02:00:00Z,HL,ARB,-0.142577
2026-08-08T03:00:00Z,HL,ARB,-0.176544
2026-08-08T04:00:00Z,HL,ARB,0.12293
2026-08-08T05:00:00Z,HL,ARB,0.125
2026-08-08T06:00:00Z,HL,ARB,0.125
2026-08-08T07:00:00Z,HL,ARB,0.125
2026-08-08T08:00:00Z,HL,ARB,0.125
2026-08-08T09:00:00Z,HL,ARB,0.125
2026-08-08T10:00:00Z,HL,ARB,0.125
2026-08-08T11:00:00Z,HL,ARB,0.125
2026-08-08T12:00:00Z,HL,ARB,0.125
2026-08-08T13:00:00Z,HL,ARB,0.125
2026-08-08T14:00:00Z,HL,ARB,0.125
2026-08-08T15:00:00Z,HL,ARB,0.125
2026-08-08T16:00:00Z,HL,ARB,-0.002802
2026-08-08T17:00:00Z,HL,ARB,0.066052
2026-08-08T18:00:00Z,HL,ARB,0.086254
2026-08-08T19:00:00Z,HL,ARB,0.125
2026-08-08T20:00:00Z,HL,ARB,0.105993
2026-08-08T21:00:00Z,HL,ARB,0.125
2026-08-08T22:00:00Z,HL,ARB,0.125
2026-08-08T23:00:00Z,HL,ARB,0.092001
2026-08-09T00:00:00Z,HL,ARB,-0.013823
2026-08-09T01:00:00Z,HL,ARB,0.088356
2026-08-09T02:00:00Z,HL,ARB,-0.011865
2026-08-09T03:00:00Z,HL,ARB,0.037423
2026-08-09T04:00:00Z,HL,ARB,0.069524
2026-08-09T05:00:00Z,HL,ARB,0.060706
2026-08-09T06:00:00Z,HL,ARB,0.034407
2026-08-09T07:00:00Z,HL,ARB,0.030806
2026-08-09T08:00:00Z,HL,ARB,-0.019886
2026-08-09T09:00:00Z,HL,ARB,-0.159544
2026-08-09T10:00:00Z,HL,ARB,-0.072407
2026-08-09T11:00:00Z,HL,ARB,-0.225937
2026-08-09T12:00:00Z,HL,ARB,-0.208013
2026-08-09T13:00:00Z,HL,ARB,0.009151
2026-08-09T14:00:00Z,HL,ARB,0.125
2026-08-09T15:00:00Z,HL,ARB,0.125
2026-08-09T16:00:00Z,HL,ARB,0.125
2026-08-09T17:00:00Z,HL,ARB,0.033704
2026-08-09T18:00:00Z,HL,ARB,0.125
2026-08-09T19:00:00Z,HL,ARB,0.108544
2026-08-09T20:00:00Z,HL,ARB,0.125
2026-08-09T21:00:00Z,HL,ARB,0.125
2026-08-09T22:00:00Z,HL,ARB,0.125
2026-08-09T23:00:00Z,HL,ARB,0.125
2026-08-10T00:00:00Z,HL,ARB,0.125
2026-08-10T01:00:00Z,HL,ARB,0.125
2026-08-10T02:00:00Z,HL,ARB,0.125
2026-08-10T03:00:00Z,HL,ARB,0.125
2026-08-10T04:00:00Z,HL,ARB,0.125
2026-08-10T05:00:00Z,HL,ARB,0.125
2026-08-10T06:00:00Z,HL,ARB,0.125
2026-08-10T07:00:00Z,HL,ARB,0.125
2026-08-10T08:00:00Z,HL,ARB,0.125
2026-08-10T09:00:00Z,HL,ARB,0.125
2026-08-10T10:00:00Z,HL,ARB,0.125
2026-08-10T11:00:00Z,HL,ARB,0.125
2026-08-10T12:00:00Z,HL,ARB,0.125
2026-08-10T13:00:00Z,HL,ARB,0.125
2026-08-10T14:00:00Z,HL,ARB,0.125
2026-08-10T15:00:00Z,HL,ARB,0.125
2026-08-10T16:00:00Z,HL,ARB,0.125
2026-08-10T17:00:00Z,HL,ARB,0.125
2026-08-10T18:00:00Z,HL,ARB,0.125
2026-08-10T19:00:00Z,HL,ARB,0.125
2026-08-10T20:00:00Z,HL,ARB,0.053089
2026-08-10T21:00:00Z,HL,ARB,0.029271
2026-08-10T22:00:00Z,HL,ARB,0.099223
2026-08-10T23:00:00Z,HL,ARB,0.125
2026-08-11T00:00:00Z,HL,ARB,0.125
2026-08-11T01:00:00Z,HL,ARB,0.125
2026-08-11T02:00:00Z,HL,ARB,0.125
2026-08-11T03:00:00Z,HL,ARB,0.125
2026-08-11T04:00:00Z,HL,ARB,0.125
2026-08-11T05:00:00Z,HL,ARB,0.125
2026-08-11T06:00:00Z,HL,ARB,-0.055443
2026-08-11T07:00:00Z,HL,ARB,-0.076519
2026-08-11T08:00:00Z,HL,ARB,-0.109211
2026-08-11T09:00:00Z,HL,ARB,-0.037464
2026-08-11T10:00:00Z,HL,ARB,0.125
2026-08-11T11:00:00Z,HL,ARB,0.032825
2026-08-11T12:00:00Z,HL,ARB,0.125
2026-08-11T13:00:00Z,HL,ARB,0.125
2026-08-11T14:00:00Z,HL,ARB,-0.012827
2026-08-11T15:00:00Z,HL,ARB,-0.139105
2026-08-11T16:00:00Z,HL,ARB,0.055144
2026-08-11T17:00:00Z,HL,ARB,0.125
2026-08-11T18:00:00Z,HL,ARB,0.125
2026-08-11T19:00:00Z,HL,ARB,-0.05565
2026-08-11T20:00:00Z,HL,ARB,-0.01092
2026-08-11T21:00:00Z,HL,ARB,-0.137007
2026-08-11T22:00:00Z,HL,ARB,-0.179348
2026-08-11T23:00:00Z,HL,ARB,-0.209014
2026-08-12T00:00:00Z,HL,ARB,-0.058948
2026-08-12T01:00:00Z,HL,ARB,0.09823
2026-08-12T02:00:00Z,HL,ARB,0.125
2026-08-12T03:00:00Z,HL,ARB,0.0161
2026-08-12T04:00:00Z,HL,ARB,-0.035828
2026-08-12T05:00:00Z,HL,ARB,-0.239855
2026-08-12T06:00:00Z,HL,ARB,-0.236604
2026-08-12T07:00:00Z,HL,ARB,-0.273424
2026-08-12T08:00:00Z,HL,ARB,-0.380619
2026-08-12T09:00:00Z,HL,ARB,-0.413802
2026-08-12T10:00:00Z,HL,ARB,-0.093271
2026-08-12T11:00:00Z,HL,ARB,0.084798
2026-08-12T12:00:00Z,HL,ARB,0.021279
2026-08-12T13:00:00Z,HL,ARB,0.000334
2026-08-12T14:00:00Z,HL,ARB,-0.217359
2026-08-12T15:00:00Z,HL,ARB,-0.14296
2026-08-12T16:00:00Z,HL,ARB,0.085674
2026-08-12T17:00:00Z,HL,ARB,-0.111372
2026-08-12T18:00:00Z,HL,ARB,0.043574
2026-08-12T19:00:00Z,HL,ARB,0.043856
2026-08-12T20:00:00Z,HL,ARB,0.116182
2026-08-12T21:00:00Z,HL,ARB,0.125
2026-08-12T22:00:00Z,HL,ARB,0.061245
2026-08-12T23:00:00Z,HL,ARB,0.125
2026-08-13T00:00:00Z,HL,ARB,0.118463
2026-08-13T01:00:00Z,HL,ARB,0.125
2026-08-13T02:00:00Z,HL,ARB,0.125
2026-08-13T03:00:00Z,HL,ARB,0.125
2026-08-13T04:00:00Z,HL,ARB,0.125
2026-08-13T05:00:00Z,HL,ARB,0.052785
2026-08-13T06:00:00Z,HL,ARB,-0.077197
2026-08-13T07:00:00Z,HL,ARB,0.006867
2026-08-13T08:00:00Z,HL,ARB,-0.038127
2026-08-13T09:00:00Z,HL,ARB,-0.16848
2026-08-13T10:00:00Z,HL,ARB,-0.374984
2026-08-13T11:00:00Z,HL,ARB,-0.367627
2026-08-13T12:00:00Z,HL,ARB,-0.020702
2026-08-13T13:00:00Z,HL,ARB,-0.198073
2026-08-13T14:00:00Z,HL,ARB,-0.273048
2026-08-13T15:00:00Z,HL,ARB,-0.049361
2026-08-13T16:00:00Z,HL,ARB,-0.01528
2026-08-13T17:00:00Z,HL,ARB,0.125
2026-08-13T18:00:00Z,HL,ARB,-0.05349
2026-08-13T19:00:00Z,HL,ARB,-0.076889
2026-08-13T20:00:00Z,HL,ARB,-0.272923
2026-08-13T21:00:00Z,HL,ARB,-0.234212
2026-08-13T22:00:00Z,HL,ARB,-0.154536
2026-08-13T23:00:00Z,HL,ARB,-0.082162
2026-08-14T00:00:00Z,HL,ARB,-0.093328
2026-08-14T01:00:00Z,HL,ARB,-0.080343
2026-08-14T02:00:00Z,HL,ARB,0.004155
2026-08-14T03:00:00Z,HL,ARB,-0.145727
2026-08-14T04:00:00Z,HL,ARB,-0.007341
2026-08-14T05:00:00Z,HL,ARB,0.112437
2026-08-14T06:00:00Z,HL,ARB,-0.073539
2026-08-14T07:00:00Z,HL,ARB,-0.062242
2026-08-14T08:00:00Z,HL,ARB,-0.080448
2026-08-14T09:00:00Z,HL,ARB,0.000578
2026-08-14T10:00:00Z,HL,ARB,-0.01866
2026-08-14T11:00:00Z,HL,ARB,0.034908
2026-08-14T12:00:00Z,HL,ARB,-0.044504
2026-08-14T13:00:00Z,HL,ARB,0.107042
2026-08-14T14:00:00Z,HL,ARB,0.043452
2026-08-14T15:00:00Z,HL,ARB,-0.1351
2026-08-14T16:00:00Z,HL,ARB,-0.199245
2026-08-14T17:00:00Z,HL,ARB,-0.001719
2026-08-14T18:00:00Z,HL,ARB,0.125
2026-08-14T19:00:00Z,HL,ARB,-0.092676
2026-08-14T20:00:00Z,HL,ARB,-0.105247
2026-08-14T21:00:00Z,HL,ARB,0.125
2026-08-14T22:00:00Z,HL,ARB,0.108222
2026-08-14T23:00:00Z,HL,ARB,-0.089976
2026-08-15T00:00:00Z,HL,ARB,-0.276765
2026-08-15T01:00:00Z,HL,ARB,-0.061653
2026-08-15T02:00:00Z,HL,ARB,-0.068817
2026-08-15T03:00:00Z,HL,ARB,-0.189368
2026-08-15T04:00:00Z,HL,ARB,-0.39474
2026-08-15T05:00:00Z,HL,ARB,-0.367394
2026-08-15T06:00:00Z,HL,ARB,-0.276425
2026-08-15T07:00:00Z,HL,ARB,-0.294342
2026-08-15T08:00:00Z,HL,ARB,-0.345426
2026-08-15T09:00:00Z,HL,ARB,-0.245098
2026-08-15T10:00:00Z,HL,ARB,-0.343618
2026-08-15T11:00:00Z,HL,ARB,-0.229898
2026-08-15T12:00:00Z,HL,ARB,-0.320196
2026-08-15T13:00:00Z,HL,ARB,-0.406239
2026-08-15T14:00:00Z,HL,ARB,0.020862
2026-08-15T15:00:00Z,HL,ARB,0.045017
2026-08-15T16:00:00Z,HL,ARB,0.03193
2026-08-15T17:00:00Z,HL,ARB,0.094681
2026-08-15T18:00:00Z,HL,ARB,-0.067624
2026-08-15T19:00:00Z,HL,ARB,0.014062
2026-08-15T20:00:00Z,HL,ARB,0.114393
2026-08-15T21:00:00Z,HL,ARB,0.052258
2026-08-15T22:00:00Z,HL,ARB,0.105204
2026-08-15T23:00:00Z,HL,ARB,0.09213
2026-08-16T00:00:00Z,HL,ARB,-0.103302
2026-08-16T01:00:00Z,HL,ARB,-0.00704
2026-08-16T02:00:00Z,HL,ARB,-0.205114
2026-08-16T03:00:00Z,HL,ARB,0.125
2026-08-16T04:00:00Z,HL,ARB,0.125
2026-08-16T05:00:00Z,HL,ARB,0.057169
2026-08-16T06:00:00Z,HL,ARB,0.008877
2026-08-16T07:00:00Z,HL,ARB,-0.076894
2026-08-16T08:00:00Z,HL,ARB,-0.09967
2026-08-16T09:00:00Z,HL,ARB,-0.082754
2026-08-16T10:00:00Z,HL,ARB,-0.077825
2026-08-16T11:00:00Z,HL,ARB,-0.260292
2026-08-16T12:00:00Z,HL,ARB,-0.227902
2026-08-16T13:00:00Z,HL,ARB,-0.148664
2026-08-16T14:00:00Z,HL,ARB,0.125
2026-08-16T15:00:00Z,HL,ARB,0.125
2026-08-16T16:00:00Z,HL,ARB,-0.076634
2026-08-16T17:00:00Z,HL,ARB,-0.062301
2026-08-16T18:00:00Z,HL,ARB,-0.307697
2026-08-16T19:00:00Z,HL,ARB,-0.221032
2026-08-16T20:00:00Z,HL,ARB,0.049392
2026-08-16T21:00:00Z,HL,ARB,-0.232384
2026-08-16T22:00:00Z,HL,ARB,-0.268528
2026-08-16T23:00:00Z,HL,ARB,-0.268556
2026-08-17T00:00:00Z,HL,ARB,-0.279549
2026-08-17T01:00:00Z,HL,ARB,-0.207567
2026-08-17T02:00:00Z,HL,ARB,-0.012541
2026-08-17T03:00:00Z,HL,ARB,0.018218
2026-08-17T04:00:00Z,HL,ARB,-0.046066
2026-08-17T05:00:00Z,HL,ARB,0.102736
2026-08-17T06:00:00Z,HL,ARB,-0.021122
2026-08-17T07:00:00Z,HL,ARB,0.125
2026-08-17T08:00:00Z,HL,ARB,0.09642
2026-08-17T09:00:00Z,HL,ARB,0.125
2026-08-17T10:00:00Z,HL,ARB,0.125
2026-08-17T11:00:00Z,HL,ARB,0.104487
2026-08-17T12:00:00Z,HL,ARB,0.125
2026-08-17T13:00:00Z,HL,ARB,0.043428
2026-08-17T14:00:00Z,HL,ARB,0.125
2026-08-17T15:00:00Z,HL,ARB,-0.150619
2026-08-17T16:00:00Z,HL,ARB,-0.207199
2026-08-17T17:00:00Z,HL,ARB,-0.184094
2026-08-17T18:00:00Z,HL,ARB,-0.181805
2026-08-17T19:00:00Z,HL,ARB,-0.289504
2026-08-17T20:00:00Z,HL,ARB,-0.070584
2026-08-17T21:00:00Z,HL,ARB,-0.311569
2026-08-17T22:00:00Z,HL,ARB,-0.414965
2026-08-17T23:00:00Z,HL,ARB,-0.261519
2026-08-18T00:00:00Z,HL,ARB,-0.270179
2026-08-18T01:00:00Z,HL,ARB,-0.315045
2026-08-18T02:00:00Z,HL,ARB,-0.22921
2026-08-18T03:00:00Z,HL,ARB,-0.083687
2026-08-18T04:00:00Z,HL,ARB,0.105553
2026-08-18T05:00:00Z,HL,ARB,0.125
2026-08-18T06:00:00Z,HL,ARB,0.125
2026-08-18T07:00:00Z,HL,ARB,0.125
2026-08-18T08:00:00Z,HL,ARB,-0.213348
2026-08-18T09:00:00Z,HL,ARB,0.125
2026-08-18T10:00:00Z,HL,ARB,-0.106794
2026-08-18T11:00:00Z,HL,ARB,-0.203252
2026-08-18T12:00:00Z,HL,ARB,-0.071038
2026-08-18T13:00:00Z,HL,ARB,-0.091291
2026-08-18T14:00:00Z,HL,ARB,-0.135649
2026-08-18T15:00:00Z,HL,ARB,-0.064291
2026-08-18T16:00:00Z,HL,ARB,0.125
2026-08-18T17:00:00Z,HL,ARB,-0.034858
2026-08-18T18:00:00Z,HL,ARB,0.031944
2026-08-18T19:00:00Z,HL,ARB,0.123417
2026-08-18T20:00:00Z,HL,ARB,0.031268
2026-08-18T21:00:00Z,HL,ARB,-0.032451
2026-08-18T22:00:00Z,HL,ARB,0.014598
2026-08-18T23:00:00Z,HL,ARB,-0.071319
2026-08-19T00:00:00Z,HL,ARB,-0.113566
2026-08-19T01:00:00Z,HL,ARB,-0.249947
2026-08-19T02:00:00Z,HL,ARB,-0.188144
2026-08-19T03:00:00Z,HL,ARB,-0.212626
2026-08-19T04:00:00Z,HL,ARB,-0.155454
2026-08-19T05:00:00Z,HL,ARB,-0.18955
2026-08-19T06:00:00Z,HL,ARB,-0.022307
2026-08-19T07:00:00Z,HL,ARB,-0.345428
2026-08-19T08:00:00Z,HL,ARB,-0.321345
2026-08-19T09:00:00Z,HL,ARB,-0.592536
2026-08-19T10:00:00Z,HL,ARB,-0.382575
2026-08-19T11:00:00Z,HL,ARB,-0.430891
2026-08-19T12:00:00Z,HL,ARB,-0.296
2026-08-19T13:00:00Z,HL,ARB,-0.324731
2026-08-19T14:00:00Z,HL,ARB,-0.24335
2026-08-19T15:00:00Z,HL,ARB,-0.250543
2026-08-19T16:00:00Z,HL,ARB,0.047742
2026-08-19T17:00:00Z,HL,ARB,0.125
2026-08-19T18:00:00Z,HL,ARB,0.063517
2026-08-19T19:00:00Z,HL,ARB,-0.036032
2026-08-19T20:00:00Z,HL,ARB,0.05717
2026-08-19T21:00:00Z,HL,ARB,0.023322
2026-08-19T22:00:00Z,HL,ARB,0.125
2026-08-19T23:00:00Z,HL,ARB,0.125
2026-08-20T00:00:00Z,HL,ARB,0.069196
2026-08-20T01:00:00Z,HL,ARB,0.125
2026-08-20T02:00:00Z,HL,ARB,0.125
2026-08-20T03:00:00Z,HL,ARB,0.125
2026-08-20T04:00:00Z,HL,ARB,0.125
2026-08-20T05:00:00Z,HL,ARB,0.125
2026-08-20T06:00:00Z,HL,ARB,0.125
2026-08-20T07:00:00Z,HL,ARB,0.125
2026-08-20T08:00:00Z,HL,ARB,0.125
2026-08-20T09:00:00Z,HL,ARB,0.102794
2026-08-20T10:00:00Z,HL,ARB,0.08325
2026-08-20T11:00:00Z,HL,ARB,0.125
2026-08-20T12:00:00Z,HL,ARB,0.125
2026-08-20T13:00:00Z,HL,ARB,0.125
2026-08-20T14:00:00Z,HL,ARB,0.125
2026-08-20T15:00:00Z,HL,ARB,0.125
2026-08-20T16:00:00Z,HL,ARB,0.125
2026-08-20T17:00:00Z,HL,ARB,0.125
2026-08-20T18:00:00Z,HL,ARB,0.125
2026-08-20T19:00:00Z,HL,ARB,0.125
2026-08-20T20:00:00Z,HL,ARB,0.125
2026-08-20T21:00:00Z,HL,ARB,0.125
2026-08-20T22:00:00Z,HL,ARB,0.125
2026-08-20T23:00:00Z,HL,ARB,0.125
2026-08-21T00:00:00Z,HL,ARB,0.125
2026-08-21T01:00:00Z,HL,ARB,0.125
2026-08-21T02:00:00Z,HL,ARB,0.125
2026-08-21T03:00:00Z,HL,ARB,0.125
2026-08-21T04:00:00Z,HL,ARB,0.125
2026-08-21T05:00:00Z,HL,ARB,0.125
2026-08-21T06:00:00Z,HL,ARB,0.125
2026-08-21T07:00:00Z,HL,ARB,0.125
2026-08-21T08:00:00Z,HL,ARB,0.125
2026-08-21T09:00:00Z,HL,ARB,0.125
2026-08-21T10:00:00Z,HL,ARB,0.125
2026-08-21T11:00:00Z,HL,ARB,0.125
2026-08-21T12:00:00Z,HL,ARB,0.125
2026-08-21T13:00:00Z,HL,ARB,0.125
2026-08-21T14:00:00Z,HL,ARB,0.125
2026-08-21T15:00:00Z,HL,ARB,0.125
2026-08-21T16:00:00Z,HL,ARB,0.125
2026-08-21T17:00:00Z,HL,ARB,0.125
