ts_utc,sell_venue,buy_venue,gross_bps,net_bps,sell_bid,sell_bid_size,buy_ask,buy_ask_size,sell_ask,buy_bid,funding_sell,funding_buy,age_sell_ms,age_buy_ms
2026-09-14T08:37:19.926+00:00,ASTER,ENTROPY,6.6819,-0.1181,1556.84,38.03,1555.8,0.1705,1557.47,1555.7,0.0003250100,0.0000017259,0.2,255.9
2026-09-14T08:37:20.951+00:00,HL,ASTER,-14.7772,-21.5772,1555.4,30.615,1557.7,0.04,1555.6,1557.1,0.0000062500,0.0003250100,82.4,0.2
2026-09-14T08:37:20.951+00:00,ENTROPY,ASTER,-14.1340,-20.9340,1555.5,0.2551,1557.7,0.04,1555.8,1557.1,0.0000017259,0.0003250100,82.3,0.2
2026-09-14T08:37:20.951+00:00,ASTER,HL,9.6373,2.8373,1557.1,52.86,1555.6,8.966,1557.7,1555.4,0.0003250100,0.0000062500,0.2,82.4
2026-09-14T08:37:20.951+00:00,ASTER,ENTROPY,8.3519,1.5519,1557.1,52.86,1555.8,0.1825,1557.7,1555.5,0.0003250100,0.0000017259,0.2,82.3
2026-09-14T08:37:21.020+00:00,HL,ENTROPY,-1.9285,-8.7285,1555.5,4.797,1555.8,0.1825,1555.6,1555.5,0.0000062500,0.0000017259,0.2,151.1
2026-09-14T08:37:21.020+00:00,ENTROPY,HL,-0.6428,-7.4428,1555.5,0.2551,1555.6,5.522,1555.8,1555.5,0.0000017259,0.0000062500,151.1,0.2
2026-09-14T08:37:22.041+00:00,HL,ASTER,-13.4886,-20.2886,1555.9,2.472,1558.0,0.24,1556.0,1557.6,0.0000062500,0.0003250100,147.2,0.7
2026-09-14T08:37:22.041+00:00,ENTROPY,ASTER,-12.8456,-19.6456,1556.0,0.1875,1558.0,0.24,1556.2,1557.6,0.0000017363,0.0003250100,287.4,0.7
2026-09-14T08:37:22.041+00:00,ASTER,HL,10.2770,3.4770,1557.6,3.04,1556.0,28.691,1558.0,1555.9,0.0003250100,0.0000062500,0.7,147.2
2026-09-14T08:37:22.041+00:00,ASTER,ENTROPY,8.9919,2.1919,1557.6,3.04,1556.2,1.2635,1558.0,1556.0,0.0003250100,0.0000017363,0.7,287.4
2026-09-14T08:37:22.093+00:00,HL,ENTROPY,-1.9280,-8.7280,1555.9,2.472,1556.2,1.2635,1556.0,1556.0,0.0000062500,0.0000017363,0.3,339.5
2026-09-14T08:37:22.093+00:00,ENTROPY,HL,0.0000,-6.8000,1556.0,0.1875,1556.0,4.755,1556.2,1555.9,0.0000017363,0.0000062500,339.5,0.3
2026-09-14T08:37:23.091+00:00,HL,ASTER,-13.2323,-20.0323,1555.9,2.981,1557.96,0.22,1556.0,1557.33,0.0000062500,0.0003250100,511.3,0.2
2026-09-14T08:37:23.091+00:00,ENTROPY,ASTER,-12.5891,-19.3891,1556.0,0.1875,1557.96,0.22,1556.3,1557.33,0.0000017363,0.0003250100,366.4,0.2
2026-09-14T08:37:23.091+00:00,ASTER,HL,8.5432,1.7432,1557.33,43.66,1556.0,0.964,1557.96,1555.9,0.0003250100,0.0000062500,0.2,511.3
2026-09-14T08:37:23.091+00:00,ASTER,ENTROPY,6.6157,-0.1843,1557.33,43.66,1556.3,1.4328,1557.96,1556.0,0.0003250100,0.0000017363,0.2,366.4
2026-09-14T08:37:23.135+00:00,HL,ENTROPY,-2.5706,-9.3706,1555.9,2.981,1556.3,1.4328,1556.0,1556.0,0.0000062500,0.0000017363,1.4,410.4
