ts_utc,venue,bid,ask,mid,levels_bid,levels_ask,bid_usd_2bps,bid_usd_5bps,bid_usd_10bps,ask_usd_2bps,ask_usd_5bps,ask_usd_10bps
2026-09-19T09:31:57.322+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,22475.98,51246.45,75954.82,23816.39,51755.25,69793.70
2026-09-19T09:31:58.321+00:00,ONDO,364.29000000,364.41000000,364.35000000,76,70,10249.97,75567.20,124120.09,8593.46,12468.74,66480.83
2026-09-19T09:31:58.321+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,22475.98,51246.45,75954.82,23816.39,51755.25,69793.70
2026-09-19T09:31:59.324+00:00,ONDO,364.29000000,364.41000000,364.35000000,77,73,10420.73,37165.26,105934.85,8669.59,13911.35,66390.83
2026-09-19T09:31:59.324+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,22475.98,46241.87,70950.24,24243.37,47173.12,65211.57
2026-09-19T09:32:00.333+00:00,ONDO,364.29000000,364.41000000,364.35000000,77,73,10420.73,37165.26,105934.85,8669.59,13911.35,66390.83
2026-09-19T09:32:00.333+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,22475.98,46241.87,70950.24,24243.37,47173.12,65211.57
2026-09-19T09:32:01.322+00:00,ONDO,364.29000000,364.41000000,364.35000000,76,73,10420.73,37165.26,105934.85,8669.59,13911.35,66390.83
2026-09-19T09:32:01.322+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,22475.98,46241.87,70950.24,24243.37,47173.12,65211.57
2026-09-19T09:32:02.329+00:00,ONDO,364.25000000,364.37000000,364.31000000,74,71,20053.27,76532.66,105570.18,8119.18,15077.63,65011.54
2026-09-19T09:32:02.329+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,22475.98,46241.87,70950.24,24243.37,47173.12,65211.57
2026-09-19T09:32:03.332+00:00,ONDO,364.25000000,364.37000000,364.31000000,75,72,20417.48,76896.87,105934.39,8483.61,15442.06,65374.35
2026-09-19T09:32:03.332+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,22475.98,46241.87,70950.24,24243.37,47173.12,65211.57
2026-09-19T09:32:04.319+00:00,ONDO,364.29000000,364.41000000,364.35000000,76,70,10221.44,36671.35,105440.94,8521.19,14153.36,66631.30
2026-09-19T09:32:04.319+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,17957.66,49185.82,67481.82,32482.72,105728.30,185887.08
2026-09-19T09:32:05.320+00:00,ONDO,364.29000000,364.41000000,364.35000000,75,70,10221.44,36671.35,105440.94,8521.19,14153.36,66631.30
2026-09-19T09:32:05.320+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,17957.66,49185.82,67481.82,32482.72,105728.30,185887.08
2026-09-19T09:32:06.334+00:00,ONDO,364.29000000,364.41000000,364.35000000,75,70,10221.44,36671.35,105440.94,8521.19,14153.36,66631.30
2026-09-19T09:32:06.334+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,17957.66,49185.82,67481.82,32482.72,105728.30,185887.08
2026-09-19T09:32:07.334+00:00,ONDO,364.29000000,364.41000000,364.35000000,76,70,10221.44,36671.35,105440.94,8521.19,14153.36,66631.30
2026-09-19T09:32:07.334+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,17957.66,49185.82,67481.82,32482.72,105728.30,185887.08
2026-09-19T09:32:08.332+00:00,ONDO,364.29000000,364.41000000,364.35000000,76,70,10221.44,36671.35,105440.94,8521.19,14153.36,66631.30
2026-09-19T09:32:08.332+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,17957.66,49185.82,67481.82,32482.72,105728.30,185887.08
2026-09-19T09:32:09.330+00:00,ONDO,364.29000000,364.41000000,364.35000000,76,68,10221.44,36671.35,105440.94,8335.31,13788.89,66266.83
2026-09-19T09:32:09.330+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,17957.66,49185.82,67481.82,32482.72,105728.30,185887.08
2026-09-19T09:32:10.331+00:00,ONDO,364.29000000,364.41000000,364.35000000,76,69,10221.44,36671.35,105440.94,8699.79,14153.37,66631.31
2026-09-19T09:32:10.331+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,37302.52,68368.79,74411.53,35280.97,120127.76,200286.54
2026-09-19T09:32:11.335+00:00,ONDO,364.29000000,364.41000000,364.35000000,76,69,10221.44,75418.42,105438.98,8699.79,14153.37,66631.31
2026-09-19T09:32:11.335+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,37302.52,68368.79,74411.53,35280.97,120127.76,200286.54
2026-09-19T09:32:12.321+00:00,ONDO,364.29000000,364.41000000,364.35000000,75,69,10221.44,75418.42,105438.98,8699.79,14153.37,66631.31
2026-09-19T09:32:12.321+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,37302.52,68368.79,74411.53,35280.97,120127.76,200286.54
2026-09-19T09:32:13.324+00:00,ONDO,364.29000000,364.41000000,364.35000000,75,69,10221.44,75418.42,105438.98,8699.79,14153.37,66631.31
2026-09-19T09:32:13.324+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,37302.52,68368.79,74411.53,35280.97,120127.76,200286.54
2026-09-19T09:32:14.323+00:00,ONDO,364.29000000,364.41000000,364.35000000,76,69,10221.44,75418.42,105438.98,8699.79,14153.37,66631.31
2026-09-19T09:32:14.323+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,37302.52,68368.79,74411.53,35280.97,120127.76,200286.54
2026-09-19T09:32:15.325+00:00,ONDO,364.29000000,364.41000000,364.35000000,75,69,10221.44,75418.42,105438.98,8699.79,14153.37,66631.31
2026-09-19T09:32:15.325+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,37302.52,68368.79,74411.53,36635.12,121481.91,201640.69
2026-09-19T09:32:16.329+00:00,ONDO,364.29000000,364.41000000,364.35000000,75,70,9857.17,75054.15,105074.71,8699.79,14153.37,66633.34
2026-09-19T09:32:16.329+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,37302.52,68368.79,74411.53,36635.12,121481.91,201640.69
2026-09-19T09:32:17.325+00:00,ONDO,364.29000000,364.41000000,364.35000000,76,70,10221.43,75418.41,105438.97,8699.79,14153.37,66633.34
2026-09-19T09:32:17.325+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,37302.52,68368.79,74411.53,36635.12,121481.91,201640.69
2026-09-19T09:32:18.332+00:00,ONDO,364.29000000,364.41000000,364.35000000,75,70,10221.43,75420.09,105440.65,8699.79,14153.37,66633.34
2026-09-19T09:32:18.332+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,37302.52,68368.79,74411.53,36635.12,121481.91,201640.69
2026-09-19T09:32:19.331+00:00,ONDO,364.29000000,364.41000000,364.35000000,75,70,10221.43,75420.09,105440.65,8699.79,14153.37,66633.34
2026-09-19T09:32:19.331+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,37302.52,68368.79,74411.53,36635.12,121481.91,201640.69
2026-09-19T09:32:20.329+00:00,ONDO,364.29000000,364.41000000,364.35000000,75,70,10221.43,75420.09,105440.65,8699.79,14153.37,66633.34
2026-09-19T09:32:20.329+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,37302.52,68368.79,74411.53,36635.12,121481.91,201640.69
2026-09-19T09:32:21.328+00:00,ONDO,364.29000000,364.41000000,364.35000000,75,70,10221.43,75420.09,105440.65,8699.79,14153.37,66633.34
2026-09-19T09:32:21.328+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,18868.01,43235.68,56519.55,18290.39,50852.49,73511.27
2026-09-19T09:32:22.323+00:00,ONDO,364.29000000,364.41000000,364.35000000,75,70,10221.43,75420.09,105440.65,8699.79,14153.37,66633.34
2026-09-19T09:32:22.323+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,18868.01,43235.68,56519.55,18290.39,50852.49,73511.27
2026-09-19T09:32:23.327+00:00,ONDO,364.29000000,364.41000000,364.35000000,75,70,10221.43,75420.09,105440.65,8699.79,14153.37,66633.34
