ts_utc,venue,bid,ask,mid,levels_bid,levels_ask,bid_usd_2bps,bid_usd_5bps,bid_usd_10bps,ask_usd_2bps,ask_usd_5bps,ask_usd_10bps
2026-09-19T09:33:04.327+00:00,ONDO,221.97000000,222.00000000,221.98500000,56,37,17280.31,31409.60,121536.43,4997.76,45557.51,72527.57
2026-09-19T09:33:04.327+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17067.85,111332.18,228739.38,72491.54,176450.24,320174.45
2026-09-19T09:33:05.325+00:00,ONDO,221.97000000,222.00000000,221.98500000,56,37,17280.31,31409.60,121536.43,4997.76,45557.51,72527.57
2026-09-19T09:33:05.325+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17067.85,111332.18,228739.38,72491.54,176450.24,320174.45
2026-09-19T09:33:06.321+00:00,ONDO,221.97000000,222.00000000,221.98500000,56,37,17280.31,31409.60,121536.43,4997.76,45557.51,72527.57
2026-09-19T09:33:06.321+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17067.85,111332.18,228739.38,72491.54,176450.24,320174.45
2026-09-19T09:33:07.321+00:00,ONDO,221.97000000,222.00000000,221.98500000,56,37,17280.31,31409.60,121536.43,4997.76,45557.51,72527.57
2026-09-19T09:33:07.321+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17067.85,111332.18,228739.38,72491.54,176450.24,320174.45
2026-09-19T09:33:08.328+00:00,ONDO,221.97000000,222.00000000,221.98500000,56,37,17280.31,31409.60,121536.43,4997.76,45557.51,72527.57
2026-09-19T09:33:08.328+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17067.85,111332.18,228739.38,72491.54,176450.24,320174.45
2026-09-19T09:33:09.320+00:00,ONDO,221.94000000,222.02000000,221.98000000,54,37,16522.49,109439.41,121472.90,24859.03,45572.95,73616.41
2026-09-19T09:33:09.320+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,10495.87,103984.79,237134.60,73509.67,164542.18,308266.39
2026-09-19T09:33:10.329+00:00,ONDO,221.94000000,222.02000000,221.98000000,54,38,16966.33,109883.25,121916.74,26302.38,46016.90,74060.35
