ts_utc,venue,price,size,aggressor_side,trade_id,ts_event_ns,ts_init_ns
2026-09-14T08:42:06.477+00:00,ENTROPY,1554.80,0.3615,BUY,540215999280999,1789375325153999872,1789375326476871700
2026-09-14T08:42:07.229+00:00,ENTROPY,1554.80,0.2188,BUY,577513491222299,1789375325816999936,1789375327229625400
2026-09-14T08:42:07.229+00:00,ENTROPY,1554.80,0.0151,BUY,878792956530340,1789375325816999936,1789375327229625400
2026-09-14T08:42:07.375+00:00,HL,1554.500,0.082,BUY,536802493942712,1789375325964999936,1789375327375301100
2026-09-14T08:42:07.375+00:00,HL,1554.500,0.786,BUY,966249864969975,1789375326047000064,1789375327375388500
2026-09-14T08:42:08.090+00:00,HL,1554.400,0.097,SELL,953742933208142,1789375326856000000,1789375328090581900
2026-09-14T08:42:09.505+00:00,HL,1554.500,0.178,BUY,703433071599938,1789375328265999872,1789375329505598400
2026-09-14T08:42:09.505+00:00,HL,1554.500,0.365,BUY,259232284322687,1789375328265999872,1789375329505598400
2026-09-14T08:42:09.505+00:00,HL,1554.500,0.343,BUY,759211794437549,1789375328265999872,1789375329505598400
2026-09-14T08:42:10.102+00:00,HL,1554.500,0.082,BUY,687592456573136,1789375328870000128,1789375330102303900
2026-09-14T08:42:11.111+00:00,ENTROPY,1554.80,0.0469,SELL,413854936737061,1789375329876000000,1789375331111814900
2026-09-14T08:42:11.112+00:00,ENTROPY,1554.80,0.0077,SELL,324517351402504,1789375329876000000,1789375331111814900
2026-09-14T08:42:11.112+00:00,ENTROPY,1554.80,0.0965,SELL,280746278633847,1789375329876000000,1789375331111814900
2026-09-14T08:42:11.273+00:00,ENTROPY,1554.90,0.0128,BUY,299564687052920,1789375330000000000,1789375331273324800
2026-09-14T08:42:11.273+00:00,ENTROPY,1554.90,0.0599,BUY,878937432251869,1789375330000000000,1789375331273324800
2026-09-14T08:42:11.382+00:00,ENTROPY,1554.70,0.0105,SELL,357922925924408,1789375330075000064,1789375331382718900
2026-09-14T08:42:13.158+00:00,HL,1554.400,0.082,BUY,299390892932976,1789375331953999872,1789375333158318200
2026-09-14T08:42:16.170+00:00,HL,1554.400,0.082,BUY,1068174433837840,1789375334896000000,1789375336170462700
2026-09-14T08:42:16.202+00:00,ENTROPY,1554.70,0.0128,BUY,214213005786251,1789375334968999936,1789375336203279200
2026-09-14T08:42:16.202+00:00,ENTROPY,1554.70,0.0660,BUY,205648530813133,1789375334968999936,1789375336203279200
2026-09-14T08:42:16.202+00:00,ENTROPY,1554.70,0.0965,BUY,51390519301337,1789375334968999936,1789375336203279200
2026-09-14T08:42:16.202+00:00,ENTROPY,1554.70,0.0077,BUY,322084061116346,1789375334968999936,1789375336203279200
2026-09-14T08:42:17.343+00:00,ENTROPY,1554.90,0.0149,BUY,259810062923991,1789375335980999936,1789375337343682300
2026-09-14T08:42:17.540+00:00,ENTROPY,1554.80,0.0149,SELL,1004434989621401,1789375336311000064,1789375337540027500
