ts_utc,sell_venue,buy_venue,gross_bps,net_bps,sell_bid,sell_bid_size,buy_ask,buy_ask_size,sell_ask,buy_bid,funding_sell,funding_buy,age_sell_ms,age_buy_ms
2026-09-14T08:42:21.064+00:00,ASTER,HL,10.2229,3.4229,1555.99,3.19,1554.4,19.219,1556.62,1554.3,0.0003265400,0.0000062500,0.2,144.3
2026-09-14T08:42:21.064+00:00,ASTER,ENTROPY,7.0070,0.2070,1555.99,3.19,1554.9,0.9337,1556.62,1554.8,0.0003265400,0.0000020917,0.2,114.5
2026-09-14T08:42:21.064+00:00,ASTER,HL,10.2229,3.4229,1555.99,3.19,1554.4,19.219,1556.62,1554.3,0.0003265400,0.0000062500,0.3,144.4
2026-09-14T08:42:21.064+00:00,ASTER,ENTROPY,7.0070,0.2070,1555.99,3.19,1554.9,0.9337,1556.62,1554.8,0.0003265400,0.0000020917,0.3,114.7
2026-09-14T08:42:21.064+00:00,ASTER,HL,10.2229,3.4229,1555.99,0.64,1554.4,19.219,1556.62,1554.3,0.0003265400,0.0000062500,0.3,144.4
2026-09-14T08:42:21.064+00:00,ASTER,ENTROPY,7.0070,0.2070,1555.99,0.64,1554.9,0.9337,1556.62,1554.8,0.0003265400,0.0000020917,0.3,114.7
2026-09-14T08:42:21.064+00:00,ASTER,HL,10.2228,3.4228,1555.99,0.64,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,0.3,144.4
2026-09-14T08:42:21.064+00:00,ASTER,ENTROPY,7.0070,0.2070,1555.99,0.64,1554.9,0.9337,1556.68,1554.8,0.0003265400,0.0000020917,0.3,114.7
2026-09-14T08:42:21.065+00:00,ASTER,HL,10.2229,3.4229,1555.99,0.64,1554.4,19.219,1556.61,1554.3,0.0003265400,0.0000062500,1.0,145.1
2026-09-14T08:42:21.065+00:00,ASTER,ENTROPY,7.0071,0.2071,1555.99,0.64,1554.9,0.9337,1556.61,1554.8,0.0003265400,0.0000020917,1.0,115.4
2026-09-14T08:42:21.065+00:00,ASTER,HL,10.2231,3.4231,1555.99,0.64,1554.4,19.219,1556.51,1554.3,0.0003265400,0.0000062500,1.1,145.2
2026-09-14T08:42:21.065+00:00,ASTER,ENTROPY,7.0072,0.2072,1555.99,0.64,1554.9,0.9337,1556.51,1554.8,0.0003265400,0.0000020917,1.1,115.5
2026-09-14T08:42:21.065+00:00,ASTER,HL,10.2231,3.4231,1555.99,0.64,1554.4,19.219,1556.51,1554.3,0.0003265400,0.0000062500,1.1,145.2
2026-09-14T08:42:21.065+00:00,ASTER,ENTROPY,7.0072,0.2072,1555.99,0.64,1554.9,0.9337,1556.51,1554.8,0.0003265400,0.0000020917,1.1,115.5
2026-09-14T08:42:21.065+00:00,ASTER,HL,10.2231,3.4231,1555.99,0.64,1554.4,19.219,1556.51,1554.3,0.0003265400,0.0000062500,1.1,145.2
2026-09-14T08:42:21.065+00:00,ASTER,ENTROPY,7.0072,0.2072,1555.99,0.64,1554.9,0.9337,1556.51,1554.8,0.0003265400,0.0000020917,1.1,115.5
2026-09-14T08:42:21.065+00:00,ASTER,HL,10.2231,3.4231,1555.99,0.64,1554.4,19.219,1556.51,1554.3,0.0003265400,0.0000062500,1.1,145.3
2026-09-14T08:42:21.065+00:00,ASTER,ENTROPY,7.0072,0.2072,1555.99,0.64,1554.9,0.9337,1556.51,1554.8,0.0003265400,0.0000020917,1.1,115.6
2026-09-14T08:42:21.155+00:00,ASTER,HL,10.2231,3.4231,1555.99,0.64,1554.4,19.219,1556.51,1554.3,0.0003265400,0.0000062500,0.7,235.5
2026-09-14T08:42:21.155+00:00,ASTER,ENTROPY,7.0072,0.2072,1555.99,0.64,1554.9,0.9337,1556.51,1554.8,0.0003265400,0.0000020917,0.7,205.8
2026-09-14T08:42:21.155+00:00,ASTER,HL,10.2231,3.4231,1555.99,0.64,1554.4,19.219,1556.51,1554.3,0.0003265400,0.0000062500,0.8,235.6
2026-09-14T08:42:21.155+00:00,ASTER,ENTROPY,7.0072,0.2072,1555.99,0.64,1554.9,0.9337,1556.51,1554.8,0.0003265400,0.0000020917,0.8,205.9
2026-09-14T08:42:21.155+00:00,ASTER,HL,9.5160,2.7160,1555.88,4.76,1554.4,19.219,1556.51,1554.3,0.0003265400,0.0000062500,0.9,235.7
2026-09-14T08:42:21.155+00:00,ASTER,HL,9.5160,2.7160,1555.88,4.76,1554.4,19.219,1556.5,1554.3,0.0003265400,0.0000062500,0.9,235.7
2026-09-14T08:42:21.155+00:00,ASTER,HL,11.0587,4.2587,1556.12,2.7,1554.4,19.219,1556.5,1554.3,0.0003265400,0.0000062500,0.9,235.7
2026-09-14T08:42:21.155+00:00,ASTER,ENTROPY,7.8427,1.0427,1556.12,2.7,1554.9,0.9337,1556.5,1554.8,0.0003265400,0.0000020917,0.9,206.0
2026-09-14T08:42:21.171+00:00,ASTER,ENTROPY,7.8427,1.0427,1556.12,2.7,1554.9,0.9414,1556.5,1554.8,0.0003265400,0.0000020917,16.2,0.2
2026-09-14T08:42:21.199+00:00,ASTER,HL,11.0587,4.2587,1556.12,2.7,1554.4,19.219,1556.5,1554.3,0.0003265400,0.0000062500,0.1,278.9
2026-09-14T08:42:21.199+00:00,ASTER,ENTROPY,7.8427,1.0427,1556.12,2.7,1554.9,0.9414,1556.5,1554.8,0.0003265400,0.0000020917,0.1,28.0
2026-09-14T08:42:21.253+00:00,ASTER,HL,11.0588,4.2588,1556.12,2.7,1554.4,19.219,1556.48,1554.3,0.0003265400,0.0000062500,0.2,333.0
2026-09-14T08:42:21.253+00:00,ASTER,ENTROPY,7.8428,1.0428,1556.12,2.7,1554.9,0.9414,1556.48,1554.8,0.0003265400,0.0000020917,0.2,82.2
