ts_utc,venue,bid,ask,mid,levels_bid,levels_ask,bid_usd_2bps,bid_usd_5bps,bid_usd_10bps,ask_usd_2bps,ask_usd_5bps,ask_usd_10bps
2026-09-14T08:42:49.522+00:00,ASTER,1555.04000000,1555.45000000,1555.24500000,328,476,63419.04,64755.98,72308.11,7404.26,8586.77,176722.84
2026-09-14T08:42:50.521+00:00,HL,1553.20000000,1553.30000000,1553.25000000,20,20,180381.53,446730.83,1310529.16,114182.49,370765.46,964230.52
2026-09-14T08:42:50.521+00:00,ENTROPY,1553.50000000,1553.60000000,1553.55000000,20,20,4732.92,7982.44,17196.97,7266.68,13091.92,43209.42
2026-09-14T08:42:50.521+00:00,ASTER,1555.04000000,1555.45000000,1555.24500000,328,476,63419.04,64755.98,82220.02,7404.26,8586.77,176722.84
2026-09-14T08:42:51.522+00:00,HL,1553.20000000,1553.30000000,1553.25000000,20,20,180381.53,446730.83,1310529.16,114182.49,370765.46,964230.52
2026-09-14T08:42:51.522+00:00,ENTROPY,1553.50000000,1553.60000000,1553.55000000,20,20,4732.92,7982.44,17196.97,7266.68,13091.92,43209.42
2026-09-14T08:42:51.522+00:00,ASTER,1554.75000000,1555.29000000,1555.02000000,322,476,59776.06,62247.04,67328.19,64296.29,65696.39,253798.01
2026-09-14T08:42:52.520+00:00,HL,1553.20000000,1553.30000000,1553.25000000,20,20,180381.53,446730.83,1310529.16,114182.49,370765.46,964230.52
2026-09-14T08:42:52.520+00:00,ENTROPY,1553.50000000,1553.60000000,1553.55000000,20,20,4732.92,7982.44,17196.97,7266.68,13091.92,43209.42
2026-09-14T08:42:52.520+00:00,ASTER,1554.92000000,1555.29000000,1555.10500000,328,477,11754.03,12982.15,20534.28,63939.23,65339.33,253440.95
2026-09-14T08:42:53.522+00:00,HL,1553.20000000,1553.30000000,1553.25000000,20,20,180381.53,446730.83,1310529.16,114182.49,370765.46,964230.52
2026-09-14T08:42:53.522+00:00,ENTROPY,1553.50000000,1553.60000000,1553.55000000,20,20,4732.92,7982.44,17196.97,7266.68,13091.92,43209.42
2026-09-14T08:42:53.522+00:00,ASTER,1554.81000000,1555.29000000,1555.05000000,329,477,69544.78,72015.77,77096.91,63046.33,64446.43,252548.06
2026-09-14T08:42:54.524+00:00,HL,1553.20000000,1553.30000000,1553.25000000,20,20,180381.53,446730.83,1310529.16,114182.49,370765.46,964230.52
2026-09-14T08:42:54.524+00:00,ENTROPY,1553.50000000,1553.60000000,1553.55000000,20,20,4732.92,7982.44,17196.97,7266.68,13091.92,43209.42
2026-09-14T08:42:54.524+00:00,ASTER,1555.26000000,1555.65000000,1555.45500000,330,475,85921.11,87258.06,99659.58,56989.90,58328.13,125382.99
2026-09-14T08:42:55.529+00:00,HL,1553.60000000,1553.70000000,1553.65000000,20,20,327805.68,644520.47,1260755.98,219205.67,454423.28,1144857.50
2026-09-14T08:42:55.529+00:00,ENTROPY,1553.50000000,1553.60000000,1553.55000000,20,20,8928.65,11769.13,69102.92,1740.83,2998.47,11188.39
2026-09-14T08:42:55.529+00:00,ASTER,1555.45000000,1555.82000000,1555.63500000,331,474,63685.79,64758.79,73353.92,8495.05,21071.71,75736.70
2026-09-14T08:42:56.531+00:00,HL,1553.60000000,1553.70000000,1553.65000000,20,20,327805.68,644520.47,1260755.98,219205.67,454423.28,1144857.50
2026-09-14T08:42:56.531+00:00,ENTROPY,1553.50000000,1553.60000000,1553.55000000,20,20,8928.65,11769.13,69102.92,1740.83,2998.47,11188.39
2026-09-14T08:42:56.531+00:00,ASTER,1555.35000000,1555.75000000,1555.55000000,331,474,62718.05,64070.55,76472.06,72171.37,85961.76,140564.46
2026-09-14T08:42:57.531+00:00,HL,1553.60000000,1553.70000000,1553.65000000,20,20,327805.68,644520.47,1260755.98,219205.67,454423.28,1144857.50
